CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
FORD  ,FAIRLA,GLD,1984,1
FORD  ,FAIRLA,GRN,1986,1
FORD  ,FAIRLA,WHI,1995,1
FORD  ,FAIRLA,GLD,1997,1
FORD  ,FAIRLA,GRN,1999,1
FORD  ,FAIRLA,SIL,1999,1
FORD  ,FAIRLA,BLK,2000,1
FORD  ,FAIRLA,GRN,2000,1
FORD  ,FAIRLA,MRN,2000,1
FORD  ,FAIRLA,SIL,2000,3
FORD  ,FAIRLA,BLU,2001,3
FORD  ,FAIRLA,RED,2001,2
FORD  ,FAIRLA,SIL,2001,2
FORD  ,FAIRLA,BLU,2002,2
FORD  ,FAIRLA,RED,2002,2
FORD  ,FAIRLA,WHI,2002,2
FORD  ,FAIRLA,MRN,2003,2
FORD  ,FAIRLA,SIL,2003,2
FORD  ,FAIRLA,BLK,2005,3
FORD  ,FAIRLA,BLU,2005,1
FORD  ,FAIRLA,SIL,2005,2
FORD  ,FAIRLA,WHI,2006,1
FORD  ,FAIRLA,SIL,2007,1
FORD  ,FAIRLA,WHI,2007,7
FORD  ,FAIRLA,WHI,2023,1
FORD  ,FAIRLN,BLU,1992,1
FORD  ,FAIRM ,GRN,1971,1
FORD  ,FAIRM ,OGE,2007,1
FORD  ,FAIRMO,BRN,1971,1
FORD  ,FAIRMO,GRN,1971,1
FORD  ,FAIRMO,GRN,1993,1
FORD  ,FAIRMO,GLD,1995,1
FORD  ,FAIRMO,SIL,1995,1
FORD  ,FAIRMO,FWN,1996,1
FORD  ,FAIRMO,WHI,1998,1
FORD  ,FAIRMO,SIL,1999,1
FORD  ,FAIRMO,GLD,2000,2
FORD  ,FAIRMO,GRY,2000,2
FORD  ,FAIRMO,RED,2000,2
FORD  ,FAIRMO,SIL,2000,4
FORD  ,FAIRMO,WHI,2000,1
FORD  ,FAIRMO,GRY,2001,1
FORD  ,FAIRMO,RED,2001,1
FORD  ,FAIRMO,BLU,2002,2
FORD  ,FAIRMO,FWN,2002,1
FORD  ,FAIRMO,GRY,2002,2
FORD  ,FAIRMO,WHI,2002,2
FORD  ,FAIRMO,BLK,2003,2
FORD  ,FAIRMO,BLU,2003,1
FORD  ,FAIRMO,GRN,2003,3
FORD  ,FAIRMO,GRY,2003,1
FORD  ,FAIRMO,RED,2003,1
FORD  ,FAIRMO,SIL,2003,4
FORD  ,FAIRMO,BLK,2004,2
FORD  ,FAIRMO,BLU,2004,1
FORD  ,FAIRMO,SIL,2004,3
FORD  ,FAIRMO,WHI,2004,1
FORD  ,FAIRMO,GLD,2005,3
FORD  ,FAIRMO,WHI,2005,1
FORD  ,FAIRMO,BLK,2007,2
FORD  ,FAIRMO,GRY,2007,1
FORD  ,FAIRMO,SIL,2007,1
FORD  ,FAIRMT,GRN,1968,1
FORD  ,FAIRMT,GLD,1976,1
FORD  ,FALC92,BLK,1992,1
FORD  ,FALC92,RED,1992,1
FORD  ,FALC92,WHI,1994,1
FORD  ,FALC93,WHI,1994,1
FORD  ,FALCG6,GRN,2009,1
APRILI,FALCO ,RED,2000,1
FORD  ,FALCO ,WHI,1996,1
FORD  ,FALCO ,GRY,2000,1
FORD  ,FALCO ,BLU,2001,2
FORD  ,FALCO ,WHI,2002,2
FORD  ,FALCO ,BLU,2003,1
FORD  ,FALCO ,PUR,2003,1
FORD  ,FALCO ,YLW,2003,1
FORD  ,FALCO ,BLU,2004,3
FORD  ,FALCO ,SIL,2004,1
FORD  ,FALCO ,WHI,2004,1
FORD  ,FALCO ,PUR,2005,1
FORD  ,FALCO ,RED,2005,1
FORD  ,FALCO ,SIL,2005,1
FORD  ,FALCO ,WHI,2005,3
FORD  ,FALCO ,PUR,2006,1
FORD  ,FALCO ,SIL,2006,1
FORD  ,FALCO ,BLU,2007,3
FORD  ,FALCO ,SIL,2007,1
FORD  ,FALCO ,WHI,2007,2
FORD  ,FALCO ,GRY,2008,3
FORD  ,FALCO ,SIL,2008,1
FORD  ,FALCO ,BLK,2009,2
FORD  ,FALCO ,SIL,2009,4
FORD  ,FALCO ,BLK,2010,1
FORD  ,FALCO ,BLU,2010,1
FORD  ,FALCO ,SIL,2010,1
FORD  ,FALCO ,WHI,2010,3
FORD  ,FALCO ,BLU,2011,1
FORD  ,FALCO ,GRY,2011,1
FORD  ,FALCO ,BLK,2012,1
FORD  ,FALCO ,GRY,2012,1
FORD  ,FALCO ,SIL,2012,2
FORD  ,FALCO ,WHI,2012,1
FORD  ,FALCO ,GRY,2013,1
FORD  ,FALCO ,MRN,2013,1
FORD  ,FALCO ,WHI,2013,4
FORD  ,FALCO ,WHI,2014,1
FORD  ,FALCO ,BLK,2015,1
FORD  ,FALCO3,SIL,2008,1
FORD  ,FALCON,MRN,1971,1
FORD  ,FALCON,WHI,1971,1
FORD  ,FALCON,GLD,1977,1
FORD  ,FALCON,YLW,1984,1
FORD  ,FALCON,FWN,1985,1
FORD  ,FALCON,WHI,1987,2
FORD  ,FALCON,RED,1990,1
FORD  ,FALCON,BLU,1991,1
FORD  ,FALCON,RED,1992,1
FORD  ,FALCON,BLU,1993,1
FORD  ,FALCON,GRN,1993,1
FORD  ,FALCON,MRN,1993,1
FORD  ,FALCON,WHI,1993,2
FORD  ,FALCON,GLD,1994,1
FORD  ,FALCON,GRN,1994,3
FORD  ,FALCON,RED,1994,1
FORD  ,FALCON,WHI,1994,4
FORD  ,FALCON,GRN,1995,1
FORD  ,FALCON,GRY,1995,1
FORD  ,FALCON,WHI,1995,2
FORD  ,FALCON,BLU,1996,1
FORD  ,FALCON,GRN,1996,3
FORD  ,FALCON,MRN,1996,1
FORD  ,FALCON,SIL,1996,2
FORD  ,FALCON,WHI,1996,3
FORD  ,FALCON,BLU,1997,5
FORD  ,FALCON,GRN,1997,6
FORD  ,FALCON,MRN,1997,3
FORD  ,FALCON,RED,1997,2
FORD  ,FALCON,SIL,1997,1
FORD  ,FALCON,WHI,1997,5
FORD  ,FALCON,BLU,1998,1
FORD  ,FALCON,BRN,1998,1
FORD  ,FALCON,GRN,1998,1
FORD  ,FALCON,SIL,1998,1
FORD  ,FALCON,WHI,1998,7
FORD  ,FALCON,BLU,1999,2
FORD  ,FALCON,GLD,1999,2
FORD  ,FALCON,MRN,1999,2
FORD  ,FALCON,RED,1999,1
FORD  ,FALCON,SIL,1999,4
FORD  ,FALCON,WHI,1999,8
FORD  ,FALCON,BLU,2000,3
FORD  ,FALCON,GLD,2000,1
FORD  ,FALCON,GRN,2000,5
FORD  ,FALCON,GRY,2000,1
FORD  ,FALCON,RED,2000,5
FORD  ,FALCON,SIL,2000,8
FORD  ,FALCON,WHI,2000,4
FORD  ,FALCON,BLK,2001,4
FORD  ,FALCON,BLU,2001,3
FORD  ,FALCON,GLD,2001,3
FORD  ,FALCON,GRN,2001,2
FORD  ,FALCON,GRY,2001,3
FORD  ,FALCON,MRN,2001,1
FORD  ,FALCON,RED,2001,5
FORD  ,FALCON,SIL,2001,7
FORD  ,FALCON,WHI,2001,12
FORD  ,FALCON,BLK,2002,6
FORD  ,FALCON,BLU,2002,8
FORD  ,FALCON,GLD,2002,2
FORD  ,FALCON,GRN,2002,5
FORD  ,FALCON,GRY,2002,3
FORD  ,FALCON,MRN,2002,1
FORD  ,FALCON,RED,2002,9
FORD  ,FALCON,SIL,2002,17
FORD  ,FALCON,WHI,2002,13
FORD  ,FALCON,YLW,2002,1
FORD  ,FALCON,BLK,2003,2
FORD  ,FALCON,BLU,2003,16
FORD  ,FALCON,GLD,2003,1
FORD  ,FALCON,GRN,2003,9
FORD  ,FALCON,GRY,2003,5
FORD  ,FALCON,MRN,2003,3
FORD  ,FALCON,OGE,2003,1
FORD  ,FALCON,PUR,2003,4
FORD  ,FALCON,RED,2003,8
FORD  ,FALCON,SIL,2003,18
FORD  ,FALCON,WHI,2003,37
FORD  ,FALCON,YLW,2003,2
FORD  ,FALCON,BLK,2004,8
FORD  ,FALCON,BLU,2004,17
FORD  ,FALCON,GRN,2004,1
FORD  ,FALCON,GRY,2004,1
FORD  ,FALCON,OGE,2004,1
FORD  ,FALCON,PUR,2004,2
FORD  ,FALCON,RED,2004,4
FORD  ,FALCON,SIL,2004,27
FORD  ,FALCON,WHI,2004,23
FORD  ,FALCON,BLK,2005,5
FORD  ,FALCON,BLU,2005,26
FORD  ,FALCON,BRN,2005,1
FORD  ,FALCON,GLD,2005,3
FORD  ,FALCON,GRN,2005,2
FORD  ,FALCON,GRY,2005,8
FORD  ,FALCON,MRN,2005,1
FORD  ,FALCON,PUR,2005,2
FORD  ,FALCON,RED,2005,1
FORD  ,FALCON,SIL,2005,27
FORD  ,FALCON,WHI,2005,39
FORD  ,FALCON,YLW,2005,9
FORD  ,FALCON,BLK,2006,9
FORD  ,FALCON,BLU,2006,20
FORD  ,FALCON,BRN,2006,1
FORD  ,FALCON,FWN,2006,1
FORD  ,FALCON,GLD,2006,1
FORD  ,FALCON,GRN,2006,11
FORD  ,FALCON,GRY,2006,15
FORD  ,FALCON,OGE,2006,1
FORD  ,FALCON,PUR,2006,1
FORD  ,FALCON,RED,2006,8
FORD  ,FALCON,SIL,2006,27
FORD  ,FALCON,WHI,2006,16
FORD  ,FALCON,YLW,2006,1
FORD  ,FALCON,BLK,2007,7
FORD  ,FALCON,BLU,2007,7
FORD  ,FALCON,GLD,2007,2
FORD  ,FALCON,GRN,2007,8
FORD  ,FALCON,GRY,2007,17
FORD  ,FALCON,OGE,2007,2
FORD  ,FALCON,PUR,2007,1
FORD  ,FALCON,SIL,2007,20
FORD  ,FALCON,WHI,2007,34
FORD  ,FALCON,BLK,2008,14
FORD  ,FALCON,BLU,2008,16
FORD  ,FALCON,FWN,2008,1
FORD  ,FALCON,GLD,2008,1
FORD  ,FALCON,GRN,2008,6
FORD  ,FALCON,GRY,2008,23
FORD  ,FALCON,RED,2008,5
FORD  ,FALCON,SIL,2008,39
FORD  ,FALCON,WHI,2008,32
FORD  ,FALCON,YLW,2008,1
FORD  ,FALCON,BLK,2009,16
FORD  ,FALCON,BLU,2009,21
FORD  ,FALCON,GRN,2009,1
FORD  ,FALCON,GRY,2009,24
FORD  ,FALCON,MRN,2009,1
FORD  ,FALCON,PUR,2009,2
FORD  ,FALCON,RED,2009,7
FORD  ,FALCON,SIL,2009,29
FORD  ,FALCON,WHI,2009,26
FORD  ,FALCON,BLK,2010,9
FORD  ,FALCON,BLU,2010,13
FORD  ,FALCON,BRN,2010,3
FORD  ,FALCON,GRN,2010,2
FORD  ,FALCON,GRY,2010,20
FORD  ,FALCON,MRN,2010,2
FORD  ,FALCON,OGE,2010,6
FORD  ,FALCON,PUR,2010,1
FORD  ,FALCON,RED,2010,8
FORD  ,FALCON,SIL,2010,23
FORD  ,FALCON,WHI,2010,40
FORD  ,FALCON,YLW,2010,1
FORD  ,FALCON,BLK,2011,9
FORD  ,FALCON,BLU,2011,15
FORD  ,FALCON,GRY,2011,10
FORD  ,FALCON,OGE,2011,4
FORD  ,FALCON,PUR,2011,2
FORD  ,FALCON,RED,2011,6
FORD  ,FALCON,SIL,2011,11
FORD  ,FALCON,WHI,2011,11
FORD  ,FALCON,YLW,2011,1
FORD  ,FALCON,BLK,2012,11
FORD  ,FALCON,BLU,2012,10
FORD  ,FALCON,BRN,2012,1
FORD  ,FALCON,GRY,2012,7
FORD  ,FALCON,MRN,2012,1
FORD  ,FALCON,OGE,2012,1
FORD  ,FALCON,RED,2012,3
FORD  ,FALCON,SIL,2012,17
FORD  ,FALCON,WHI,2012,16
FORD  ,FALCON,YLW,2012,3
FORD  ,FALCON,BLK,2013,6
FORD  ,FALCON,BLU,2013,10
FORD  ,FALCON,GRN,2013,1
FORD  ,FALCON,GRY,2013,6
FORD  ,FALCON,MRN,2013,1
FORD  ,FALCON,OGE,2013,1
FORD  ,FALCON,RED,2013,7
FORD  ,FALCON,SIL,2013,11
FORD  ,FALCON,WHI,2013,14
FORD  ,FALCON,YLW,2013,2
FORD  ,FALCON,BLK,2014,4
FORD  ,FALCON,BLU,2014,4
FORD  ,FALCON,GLD,2014,1
FORD  ,FALCON,GRY,2014,4
FORD  ,FALCON,MRN,2014,1
FORD  ,FALCON,RED,2014,3
FORD  ,FALCON,SIL,2014,6
FORD  ,FALCON,WHI,2014,16
FORD  ,FALCON,BLK,2015,3
FORD  ,FALCON,BLU,2015,7
FORD  ,FALCON,GLD,2015,5
FORD  ,FALCON,SIL,2015,4
FORD  ,FALCON,WHI,2015,11
FORD  ,FALCON,BLK,2016,4
FORD  ,FALCON,BLU,2016,3
FORD  ,FALCON,GLD,2016,1
FORD  ,FALCON,SIL,2016,3
FORD  ,FALCON,WHI,2016,15
FORD  ,FALCXL,WHI,2004,1
FORD  ,FALCXL,WHI,2005,1
FORD  ,FALCXL,WHI,2006,3
FORD  ,FALCXT,GRY,2006,2
DAF   ,FALF55,WHI,2006,1
FORD  ,FALG6E,GRY,2009,1
FORD  ,FALXR6,SIL,2007,1
TORINO,FAMOSA,BLK,2020,1
CASE  ,FARMAL,RED,1900,14
CASE  ,FARMAL,RED,2009,1
CASE  ,FARMAL,RED,2022,5
CASE  ,FARMAL,RED,2023,4
DAF   ,FAS CF,WHI,2023,1
DAF   ,FASCF7,WHI,2006,1
DAF   ,FAT CF,WHI,2023,2
H DAV ,FATBOY,GRY,2009,1
H DAV ,FATBOY,BLK,2014,1
H DAV ,FATBOY,BLK,2019,1
DAF   ,FATCF ,BLK,2021,1
DAF   ,FATCF5,WHI,2022,1
HINO  ,FB    ,WHI,2002,1
HINO  ,FC    ,BLU,2008,1
HINO  ,FC    ,WHI,2014,1
HINO  ,FC    ,WHI,2021,3
HOLDEN,FC    ,CRM,1958,1
HINO  ,FC1018,WHI,2009,1
HINO  ,FC1022,WHI,2013,1
HINO  ,FC1124,WHI,2023,2
HSQVRN,FC250 ,WHI,2020,2
HSQVRN,FC350 ,GRY,1900,1
HSQVRN,FC350 ,WHI,2017,1
HINO  ,FC4503,WHI,2005,3
HINO  ,FC4503,BLU,2008,1
HINO  ,FC4503,WHI,2009,1
HINO  ,FC4JGP,WHI,2004,1
HINO  ,FC4JGP,WHI,2006,1
HINO  ,FC500 ,YLW,2008,1
HINO  ,FC500 ,OGE,2009,3
HINO  ,FC500 ,WHI,2012,1
HINO  ,FC500 ,WHI,2013,1
HINO  ,FC500 ,WHI,2015,1
HINO  ,FC7JJM,WHI,2017,1
FORD  ,FCOUS ,WHI,2008,1
HINO  ,FD    ,WHI,1992,1
HINO  ,FD    ,WHI,1999,1
HINO  ,FD    ,WHI,2005,1
HINO  ,FD    ,WHI,2006,1
HINO  ,FD    ,WHI,2008,3
HINO  ,FD    ,WHI,2011,1
HINO  ,FD    ,WHI,2012,1
HYNDAI,FD I30,BLK,2010,1
HYNDAI,FD I30,GRY,2011,1
HYNDAI,FD I30,SIL,2011,1
FORD  ,FD LTD,RED,1984,1
FIAT  ,FD.23 ,GRY,2015,1
HYNDAI,FD07A ,BLK,2008,1
HYNDAI,FD07A ,RED,2008,1
HYNDAI,FD07A ,WHI,2009,1
HINO  ,FD101A,WHI,2004,1
HINO  ,FD1026,WHI,2014,1
HINO  ,FD1124,WHI,2018,1
HINO  ,FD1J  ,WHI,2009,1
HINO  ,FD1J01,WHI,2002,3
HINO  ,FD1J01,WHI,2005,1
HINO  ,FD1JJP,WHI,2005,1
HINO  ,FD240 ,WHI,2019,1
HINO  ,FD2A  ,WHI,2022,1
HINO  ,FD3   ,WHI,1994,1
UNSPEC,FD30T ,RED,1900,1
HINO  ,FD3W  ,WHI,1993,1
HINO  ,FD500 ,WHI,2010,1
HINO  ,FD500 ,WHI,2012,1
HINO  ,FD500 ,WHI,2015,2
HINO  ,FD500 ,YLW,2016,1
HINO  ,FD500 ,WHI,2017,1
HINO  ,FD500 ,WHI,2020,2
MITSUB,FD50T ,RED,2020,1
T C M ,FD50T9,YLW,2009,1
HINO  ,FD7J  ,WHI,2012,1
HINO  ,FD7JLM,WHI,2016,1
FENDT ,FD824S,GRN,2023,1
FENDT ,FD930V,GRN,2013,1
HINO  ,FDIJ97,RED,2010,1
HINO  ,FDIJ97,BLU,2011,1
HINO  ,FE    ,WHI,2014,1
HINO  ,FE    ,WHI,2023,2
MITSUB,FE    ,WHI,2017,1
MITSUB,FE    ,WHI,2019,1
VOLVO ,FE    ,RED,2016,1
VOLVO ,FE    ,WHI,2016,1
VOLVO ,FE    ,WHI,2021,1
VOLVO ,FE    ,WHI,2022,3
HSQVRN,FE 250,WHI,2023,1
HINO  ,FE1426,WHI,2016,1
HINO  ,FE1426,WHI,2021,1
HSQVRN,FE250 ,WHI,2021,2
HSQVRN,FE250 ,WHI,2022,1
VOLVO ,FE280 ,WHI,2023,1
VOLVO ,FE320 ,WHI,2015,1
VOLVO ,FE320 ,WHI,2017,2
VOLVO ,FE320 ,WHI,2019,1
VOLVO ,FE320 ,WHI,2021,2
VOLVO ,FE320 ,WHI,2022,1
VOLVO ,FE320 ,WHI,2023,2
MASS F,FE35  ,GRY,1960,1
HSQVRN,FE350 ,WHI,1900,1
HSQVRN,FE350 ,WHI,2014,1
HSQVRN,FE350 ,BLU,2016,1
HSQVRN,FE350 ,WHI,2016,3
HSQVRN,FE350 ,WHI,2017,1
HSQVRN,FE350 ,WHI,2018,1
HSQVRN,FE350 ,WHI,2021,4
HSQVRN,FE350 ,WHI,2022,8
HUSA  ,FE390 ,BLU,2011,1
HUSBRG,FE390 ,BLU,2009,2
HSQVRN,FE450 ,WHI,2014,1
HSQVRN,FE450 ,WHI,2016,2
HSQVRN,FE450 ,WHI,2019,1
HSQVRN,FE450 ,WHI,2020,1
HSQVRN,FE450 ,WHI,2022,4
HSQVRN,FE450 ,GRY,2023,1
HUSA  ,FE450 ,BLU,2010,1
HUSBRG,FE450 ,BLU,2013,1
HINO  ,FE500 ,WHI,2021,1
HSQVRN,FE501 ,WHI,2015,1
HSQVRN,FE501 ,WHI,2018,1
HSQVRN,FE501 ,WHI,2019,2
HSQVRN,FE501 ,WHI,2021,1
HSQVRN,FE501 ,WHI,2022,5
HSQVRN,FE501 ,WHI,2023,1
HUSQVA,FE501 ,WHI,2015,1
MITSUB,FE535 ,WHI,2002,1
MITSUB,FE6301,WHI,2001,1
MITSUB,FE649C,WHI,2004,1
MITSUB,FE649E,WHI,2003,1
HSQVRN,FE701 ,WHI,2016,1
MITSUB,FE83DE,WHI,2009,2
MITSUB,FE83PE,WHI,2007,1
MITSUB,FE84DE,WHI,2009,1
MITSUB,FE84DE,WHI,2010,3
MITSUB,FE85  ,WHI,2006,1
MITSUB,FE85DG,WHI,2010,1
MITSUB,FE85DJ,WHI,2010,1
FUSO  ,FEA21C,WHI,2018,1
MITSUB,FEA21C,WHI,2023,1
MITSUB,FEA21E,WHI,2013,1
MITSUB,FEA21E,WHI,2023,1
FUSO  ,FEA61B,WHI,2023,1
MITSUB,FEA61B,WHI,2023,2
FUSO  ,FEB21C,WHI,2020,1
FUSO  ,FEB21E,WHI,2016,1
FUSO  ,FEB21E,WHI,2017,1
FUSO  ,FEB21E,WHI,2018,2
FUSO  ,FEB21E,WHI,2023,2
MITSUB,FEB21E,WHI,2012,1
MITSUB,FEB21E,WHI,2013,1
MITSUB,FEB21E,PNK,2023,1
MITSUB,FEB21E,SIL,2023,1
FUSO  ,FEB51G,WHI,2017,1
FUSO  ,FEB51G,WHI,2018,2
FUSO  ,FEB71E,WHI,2021,1
MITSUB,FEB71E,WHI,2023,1
FUSO  ,FEB71G,WHI,2022,1
FUSO  ,FEB71G,WHI,2023,2
FUSO  ,FEB7UE,RED,2022,1
FUSO  ,FEC71E,WHI,2022,1
MITSUB,FEC91K,WHI,2013,1
FORD  ,FEISTA,SIL,2006,1
FORD  ,FEISTA,SIL,2011,1
FORD  ,FEST92,SIL,2000,1
FORD  ,FEST97,WHI,2000,1
FORD  ,FESTIV,RED,1993,1
FORD  ,FESTIV,GRN,1995,1
FORD  ,FESTIV,WHI,1995,1
FORD  ,FESTIV,WHI,1996,1
FORD  ,FESTIV,GRN,1997,1
FORD  ,FESTIV,RED,1997,1
FORD  ,FESTIV,MRN,1998,1
FORD  ,FESTIV,RED,1998,1
FORD  ,FESTIV,WHI,1998,1
FORD  ,FESTIV,WHI,1999,1
FORD  ,FESTIV,MRN,2000,1
FORD  ,FESTIV,SIL,2000,1
FORD  ,FG    ,SIL,2008,1
FORD  ,FG    ,WHI,2008,1
FORD  ,FG    ,GRY,2009,1
FORD  ,FG    ,WHI,2009,1
FORD  ,FG    ,WHI,2010,1
HINO  ,FG    ,WHI,2006,1
HINO  ,FG    ,WHI,2015,1
HINO  ,FG 162,WHI,2021,1
FORD  ,FG C/C,WHI,2008,1
FORD  ,FG C/C,WHI,2009,1
FORD  ,FG FAL,WHI,2008,2
FORD  ,FG FAL,SIL,2009,1
FORD  ,FG FAL,BLU,2010,1
FORD  ,FG FAL,BLU,2012,1
FORD  ,FG G6 ,GRY,2009,1
FORD  ,FG G6 ,RED,2009,1
FORD  ,FG G6 ,GRY,2010,1
FORD  ,FG G6E,GRY,2008,1
FORD  ,FG R6 ,WHI,2009,1
FORD  ,FG X  ,WHI,2015,1
FORD  ,FG XR ,BLK,2008,1
FORD  ,FG XR ,GRY,2009,1
FORD  ,FG XR ,SIL,2009,1
FORD  ,FG XR ,SIL,2010,1
FORD  ,FG XR6,GRN,2008,1
FORD  ,FG XR6,BLU,2009,1
FORD  ,FG XR6,GRN,2009,1
FORD  ,FG XR6,RED,2009,1
FORD  ,FG XR6,WHI,2009,1
FORD  ,FG XR6,GRN,2010,1
FORD  ,FG XR6,MRN,2010,2
FORD  ,FG XR6,OGE,2010,2
FORD  ,FG XR6,WHI,2010,1
FORD  ,FG XR6,BLU,2011,1
FORD  ,FG XR6,GRY,2011,1
FORD  ,FG XR6,WHI,2012,1
FORD  ,FG XR6,SIL,2013,1
FORD  ,FG XR6,WHI,2013,1
FORD  ,FG XT ,GRY,2008,1
FORD  ,FG XT ,SIL,2008,5
FORD  ,FG XT ,WHI,2008,2
HINO  ,FG1628,WHI,2019,1
MITSUB,FG187N,GRN,2005,1
MITSUB,FG18T ,GRN,1900,1
MITSUB,FG25N ,GRN,2018,1
MITSUB,FG30NT,GRN,2023,1
T C M ,FG30T6,YLW,2005,1
MITSUB,FG35NT,GRN,2023,1
HINO  ,FG500 ,WHI,2012,1
MITSUB,FG84  ,WHI,2010,1
MITSUB,FG84DE,WHI,2010,1
HINO  ,FG8J  ,YLW,2008,1
FORD  ,FGG6E ,GRY,2008,1
FORD  ,FGG6E ,GRY,2009,1
FORD  ,FGXT  ,BLK,2008,2
FORD  ,FGXT  ,SIL,2008,1
VOLVO ,FH    ,WHI,2009,2
VOLVO ,FH    ,WHI,2012,1
VOLVO ,FH    ,WHI,2015,1
VOLVO ,FH    ,WHI,2021,1
VOLVO ,FH    ,WHI,2022,1
VOLVO ,FH    ,RED,2023,1
VOLVO ,FH    ,WHI,2023,1
MITSUB,FH100 ,WHI,1993,1
VOLVO ,FH12  ,WHI,1995,1
VOLVO ,FH12  ,WHI,2002,1
VOLVO ,FH13  ,WHI,2006,1
VOLVO ,FH13  ,WHI,2007,1
VOLVO ,FH13  ,WHI,2010,1
VOLVO ,FH13  ,OGE,2011,1
VOLVO ,FH13  ,WHI,2013,1
VOLVO ,FH13  ,BLU,2014,1
VOLVO ,FH13  ,SIL,2016,1
VOLVO ,FH13  ,RED,2017,1
VOLVO ,FH13  ,WHI,2019,1
VOLVO ,FH13  ,WHI,2021,1
VOLVO ,FH16  ,BLU,2007,1
VOLVO ,FH16  ,BLU,2021,1
VOLVO ,FH1695,WHI,2008,1
VOLVO ,FH1695,WHI,2010,1
VOLVO ,FH1695,WHI,2012,1
VOLVO ,FH500 ,WHI,2008,1
VOLVO ,FH500 ,WHI,2010,1
VOLVO ,FH500 ,GRY,2022,1
VOLVO ,FH520 ,WHI,2006,1
VOLVO ,FH520 ,WHI,2010,1
VOLVO ,FH540 ,WHI,2011,1
VOLVO ,FH540 ,WHI,2019,2
VOLVO ,FH540 ,WHI,2020,1
VOLVO ,FH540 ,WHI,2022,3
VOLVO ,FH540 ,RED,2023,2
VOLVO ,FH600 ,RED,2019,1
VOLVO ,FH600 ,WHI,2019,1
VOLVO ,FH600 ,WHI,2022,1
VOLVO ,FH600 ,BLU,2023,1
VOLVO ,FH600 ,WHI,2023,8
VOLVO ,FH660 ,WHI,2008,1
VOLVO ,FH700 ,WHI,2019,1
VOLVO ,FH700 ,GRY,2023,1
VOLVO ,FHCC3A,GRN,2009,1
ISUZU ,FHFYJJ,WHI,2018,1
VOLVO ,FHSER ,WHI,2018,1
FORD  ,FIARMO,WHI,2005,1
SYM   ,FIDDLE,BLK,2017,1
TOYOTA,FIELDE,SIL,2015,1
TOYOTA,FIELDE,WHI,2017,2
TOYOTA,FIELDR,BLK,2014,2
TOYOTA,FIELDR,BLK,2016,1
TOYOTA,FIELDR,PUR,2016,1
TOYOTA,FIELDR,SIL,2016,1
TOYOTA,FIELDR,WHI,2017,2
FORD  ,FIES05,SIL,2008,1
FORD  ,FIES10,WHI,2014,2
FORD  ,FIEST ,SIL,2009,2
FORD  ,FIEST ,BLU,2011,1
FORD  ,FIEST ,GRY,2011,1
FORD  ,FIEST ,RED,2011,1
FORD  ,FIEST ,WHI,2012,1
FORD  ,FIEST ,OGE,2013,1
FORD  ,FIEST ,BLK,2014,1
FORD  ,FIEST ,WHI,2014,1
FORD  ,FIESTA,BLU,2004,1
FORD  ,FIESTA,OGE,2004,1
FORD  ,FIESTA,SIL,2004,4
FORD  ,FIESTA,WHI,2004,2
FORD  ,FIESTA,RED,2005,1
FORD  ,FIESTA,SIL,2005,2
FORD  ,FIESTA,BLK,2006,4
FORD  ,FIESTA,BLU,2006,6
FORD  ,FIESTA,GRN,2006,6
FORD  ,FIESTA,OGE,2006,1
FORD  ,FIESTA,RED,2006,1
FORD  ,FIESTA,SIL,2006,1
FORD  ,FIESTA,BLK,2007,8
FORD  ,FIESTA,BLU,2007,1
FORD  ,FIESTA,GRN,2007,1
FORD  ,FIESTA,GRY,2007,2
FORD  ,FIESTA,RED,2007,2
FORD  ,FIESTA,SIL,2007,8
FORD  ,FIESTA,WHI,2007,1
FORD  ,FIESTA,BLK,2008,2
FORD  ,FIESTA,BLU,2008,1
FORD  ,FIESTA,GRN,2008,1
FORD  ,FIESTA,RED,2008,3
FORD  ,FIESTA,SIL,2008,2
FORD  ,FIESTA,WHI,2008,1
FORD  ,FIESTA,BLK,2009,9
FORD  ,FIESTA,BLU,2009,12
FORD  ,FIESTA,GRN,2009,1
FORD  ,FIESTA,GRY,2009,5
FORD  ,FIESTA,MRN,2009,1
FORD  ,FIESTA,RED,2009,2
FORD  ,FIESTA,SIL,2009,13
FORD  ,FIESTA,BLK,2010,6
FORD  ,FIESTA,BLU,2010,20
FORD  ,FIESTA,GRN,2010,8
FORD  ,FIESTA,GRY,2010,10
FORD  ,FIESTA,MRN,2010,1
FORD  ,FIESTA,OGE,2010,3
FORD  ,FIESTA,PUR,2010,3
FORD  ,FIESTA,RED,2010,5
FORD  ,FIESTA,SIL,2010,14
FORD  ,FIESTA,WHI,2010,4
FORD  ,FIESTA,BLK,2011,4
FORD  ,FIESTA,BLU,2011,5
FORD  ,FIESTA,GRN,2011,1
FORD  ,FIESTA,GRY,2011,1
FORD  ,FIESTA,MRN,2011,1
FORD  ,FIESTA,PUR,2011,3
FORD  ,FIESTA,RED,2011,1
FORD  ,FIESTA,SIL,2011,8
FORD  ,FIESTA,WHI,2011,5
FORD  ,FIESTA,BLK,2012,6
FORD  ,FIESTA,BLU,2012,8
FORD  ,FIESTA,GRN,2012,1
FORD  ,FIESTA,GRY,2012,8
